X,Y,OBJECTID,Name,Address,Demolished,Historic_District,Municipality,MCHSI_ID,Municipal_Code,Site_Number,NR_Listed,County_Determination,NR_Eligibility,GlobalID
567459.0821,574054.2255,13, ,100 Church St.,Partial,No,Aberdeen Twp.,3,1330,1330-3,No,No,Not Evaluated,5c8102df-cfbb-4463-87c9-150397b63a00
562310.5084,539879.2748,18, ,9 North Main St.,No,Yes,Marlboro Twp.,5-Jan,1328,1328-1-5,No,No,Not Evaluated,8abca0f1-011d-4e58-bdb7-217e3ce94fc5
562565.005,540438.3025,19, ,23 North Main St.,No,Yes,Marlboro Twp.,6-Jan,1328,1328-1-6,No,No,Not Evaluated,572ceca0-4516-435e-8982-5176984f0784
562990.6993,540556.3581,20, ,38 North Main St.,No,Yes,Marlboro Twp.,7-Jan,1328,1328-1-7,No,No,Not Evaluated,215cc81f-8c04-497a-a079-68e050d45fe5
562162.7449,538955.6638,21, ,9 South Main St.,No,Yes,Marlboro Twp.,8-Jan,1328,1328-1-8,No,No,Not Evaluated,fa6525b0-dfd8-450f-ae4d-1020496d0a47
565711.8409,554746.4117,23, ,133 Conover Rd. ,Yes,No,Marlboro Twp.,2,1328,1328-2,No,Yes,Not Evaluated,11a0b0e3-f7d3-4f65-afe2-b0214b912ed3
564564.3291,555580.9895,24, ,Conover Rd. 0.25 mi N. of Pleasant Valley Rd,Yes,No,Marlboro Twp.,3,1328,1328-3,No,No,Not Evaluated,5957dad3-6f41-4828-9ebf-2d8109e78adf
559658.6072,545571.312,25, ,395 Newman Springs Rd.,No,No,Marlboro Twp.,4,1328,1328-4,No,Possible,Not Evaluated,622d0f05-55ce-4944-9002-55f8df835f0c
573474.4753,553140.4786,26, ,168 Igoe Rd.,No,No,Marlboro Twp.,5,1328,1328-5,No,No,Not Evaluated,624fc64a-7508-423c-9fcc-55224560b976
563705.818,546748.0075,28, ,476 Newman Springs Rd.,Yes,No,Marlboro Twp.,7,1328,1328-7,No,No,Not Evaluated,b6f492ee-fbf5-4beb-ba55-d070eaacecf9
565047.2936,547078.3372,33, ,164 Newman Springs Rd.,Yes,No,Marlboro Twp.,12,1328,1328-12,No,No,Not Evaluated,58895c65-38eb-4a9b-b70d-472020f43754
568185.6253,557378.8651,35, ,N. of Pleasant Valley Rd. 0.2 mi E. of Igoe Rd.,Yes,No,Marlboro Twp.,14,1328,1328-14,No,No,Not Evaluated,e74c247a-f80b-4699-8dc6-7e293cd64b2c
568248.0179,556549.5941,38, ,190-194 Pleasant Valley Rd.,Yes,No,Marlboro Twp.,17,1328,1328-17,No,Yes,Not Evaluated,714b0626-f3ac-42f2-9e67-8279c267b7a3
572872.4315,555771.6594,39, ,In the vicinity of 207 Loredo Rd.,Yes,No,Marlboro Twp.,18,1328,1328-18,No,Yes,Not Evaluated,0eeb388d-c640-4c92-9b7f-f3fe939365ba
563592.5879,540187.746,40, ,10 Railroad Ave. ,No,No,Marlboro Twp.,19,1328,1328-19,No,Yes,Not Evaluated,15336d2b-0950-468b-9046-a830d5b81546
557338.3278,542399.8734,42, ,99 School Rd. West,No,No,Marlboro Twp.,21,1328,1328-21,No,Possible,Not Evaluated,6995fbfa-0bec-4c96-b18a-c08abfd67521
567811.7228,539524.8618,46, ,67 Vanderburg Rd.,No,No,Marlboro Twp.,25,1328,1328-25,No,Yes,Identified,afe0e306-b154-4f34-ba95-74b8c6718a22
576939.6288,578047.0728,52, ,29 Bedle Rd.,No,No,Hazlet Twp.,1,1339,1339-1,No,Yes,Not Evaluated,7069826b-f480-44b6-9c6a-2362281514a9
577246.6797,578998.8304,53, ,50 Bedle Rd.,Yes,No,Hazlet Twp.,2,1339,1339-2,No,No,Not Evaluated,1acc9b43-de42-41c0-b825-c46eba1f7e8f
579071.4828,575825.4509,54, ,25 Brailley Ln.,Yes,No,Hazlet Twp.,3,1339,1339-3,No,No,Not Evaluated,45d166a7-9825-40df-a831-b16100100145
575171.6057,579209.6666,55, ,41 Clark St.,No,No,Hazlet Twp.,4,1339,1339-4,No,No,Not Evaluated,ec85bf5c-a3de-46ba-8560-87de7ae3a502
577990.0683,576929.1676,56, ,622 Holmdel Rd.,No,No,Hazlet Twp.,5,1339,1339-5,No,No,Not Evaluated,ea469faa-8fb3-43d4-89df-86536d1a852e
583084.3967,577228.0781,57, ,2889 State Hwy 35,No,No,Hazlet Twp.,6,1339,1339-6,No,No,Not Evaluated,3dec0dd4-8c31-4531-862b-27e769b86a89
576328.0398,583426.2776,58, ,145 Church St.,No,No,Keyport Boro.,4,1322,1322-4,No,No,Not Evaluated,912b4f65-3c5d-4402-82a8-fa07c223a7b8
576092.4149,584582.3888,59, ,36 Atlantic St.,Yes,No,Keyport Boro.,5,1322,1322-5,No,No,Not Evaluated,f5094d1f-8280-4c88-ae1d-0971aefc9dca
576234.9494,584496.7984,60, ,41 Atlantic St.,No,No,Keyport Boro.,6,1322,1322-6,No,No,Not Evaluated,da5077c5-6c02-44fe-8f58-00eb50675ad6
576242.7621,584452.5278,61, ,43 Atlantic St.,No,No,Keyport Boro.,7,1322,1322-7,No,No,Not Evaluated,5e4e138b-b06f-4a3b-8be6-c7910bf8e50e
576096.9287,584478.5695,62, ,42 Atlantic St.,No,No,Keyport Boro.,8,1322,1322-8,No,Possible,Not Evaluated,5e6377eb-4557-425d-9bbd-fbe2b7f0863f
576151.985,584323.6866,63, ,52-54 Atlantic St.,No,No,Keyport Boro.,9,1322,1322-9,No,No,Not Evaluated,199d0052-7777-41ae-b524-21f4498caab4
575748.6794,584951.7535,67, ,75 First St.,No,Yes,Keyport Boro.,3-Jan,1322,1322-1-3,No,No,Not Evaluated,d0e5523d-5650-44b5-810e-1061f850449e
575825.7193,584958.264,68, ,79 First St.,No,Yes,Keyport Boro.,4-Jan,1322,1322-1-4,No,No,Not Evaluated,82d7d080-8d0e-4de1-8cf6-3f6f2f23c1e4
575833.3147,584770.5472,69, ,74 First St.,No,Yes,Keyport Boro.,5-Jan,1322,1322-1-5,No,No,Not Evaluated,f1d975b0-9414-4a89-8a5e-5d2b256d9526
576201.1532,584846.5018,71, ,112 First St.,No,Yes,Keyport Boro.,7-Jan,1322,1322-1-7,No,No,Not Evaluated,b86f15b6-7cfa-4deb-a5a6-4e3f5df4a057
576396.4658,584873.6287,73, ,132 First St.,No,Yes,Keyport Boro.,9-Jan,1322,1322-1-9,No,No,Not Evaluated,7954b617-8687-43c5-a445-dda087d14886
576643.8617,585004.9221,74, ,153 First St.,No,Yes,Keyport Boro.,10-Jan,1322,1322-1-10,No,No,Not Evaluated,f2ce7c3e-4056-4e78-a7d6-3f08c316d8b2
576778.4103,584908.3507,75, ,170 First St.,No,Yes,Keyport Boro.,11-Jan,1322,1322-1-11,No,No,Not Evaluated,5a011f94-954c-4222-95a8-e8da3c215cb6
577238.4796,584947.4133,76, ,216 First St.,No,Yes,Keyport Boro.,12-Jan,1322,1322-1-12,No,No,Not Evaluated,5a88c290-987f-4183-9715-d4ea7303cac8
577974.1569,585125.3648,78, ,289 First St.,No,Yes,Keyport Boro.,14-Jan,1322,1322-1-14,No,No,Not Evaluated,f4e27a9e-60ab-43ee-806f-6cfeda540cf0
576204.1916,584056.5713,79, ,74 Atlantic St.,No,No,Keyport Boro.,11,1322,1322-11,No,No,Not Evaluated,a8ca7e09-f2cf-4d0b-b4c0-42b19f5539a1
576369.9902,583938.5157,80, ,91 Atlantic St.,No,No,Keyport Boro.,12,1322,1322-12,No,No,Not Evaluated,08d92ad8-d494-4db7-8bf6-e99f8e009d73
576231.9691,583907.2658,81, ,92 Atlantic St.,No,No,Keyport Boro.,13,1322,1322-13,No,No,Not Evaluated,5ebd081a-44dd-4208-886d-4e4bcb957534
574683.3797,582173.5852,84, ,169 Beers St.,No,No,Keyport Boro.,16,1322,1322-16,No,No,Not Evaluated,6efccf50-fca6-4453-9983-b6497cd59ce6
574890.6716,581244.4184,85, ,237 Beers St.,No,No,Keyport Boro.,17,1322,1322-17,No,Possible,Not Evaluated,9875aa8e-fac0-4c88-ba5a-a2c08c86c0ae
576185.7671,581758.756,87, ,315 Broad St.,No,No,Keyport Boro.,19,1322,1322-19,No,No,Not Evaluated,815a659c-21cf-4d34-ad71-13747f4dd892
574899.3087,584355.9782,100, ,16-18 West Front St.,No,Yes,Keyport Boro.,13-Feb,1322,1322-2-13,No,No,Not Evaluated,d149aa1a-cd25-48fd-b8ef-0d1e8a9e60ee
574753.4753,584289.1381,102, ,34 West Front St.,No,Yes,Keyport Boro.,15-Feb,1322,1322-2-15,No,No,Not Evaluated,c1799e47-a84f-410a-8d01-d1da1e1ee484
574460.9405,584204.9365,104, ,57 West Front St.,No,Yes,Keyport Boro.,17-Feb,1322,1322-2-17,No,No,Not Evaluated,fc7235ee-ee6c-46b6-a696-3916fd8fc335
574425.3503,584183.2351,105, ,67 West Front St.,No,Yes,Keyport Boro.,18-Feb,1322,1322-2-18,No,No,Not Evaluated,868bd31e-f9f1-4864-93f5-88169e5553d0
576399.3736,580812.749,115, ,398 Broad St.,No,No,Keyport Boro.,20,1322,1322-20,No,No,Not Evaluated,965f26bd-fedb-4221-bb54-69eb3a899e14
573064.8383,583811.143,116, ,7 Broadway,No,No,Keyport Boro.,21,1322,1322-21,No,No,Not Evaluated,59d50526-933f-40a8-a82c-cf71c3d3dc40
573042.1822,583704.1117,118, ,17 Broadway ,No,No,Keyport Boro.,23,1322,1322-23,No,No,Not Evaluated,b9a1bda5-c570-4489-912f-91b16c886638
573044.5257,583730.674,119, ,19 Broadway,No,No,Keyport Boro.,24,1322,1322-24,No,No,Not Evaluated,c4dc0182-8594-4171-b026-5feaadf9bc13
572927.5987,583691.0907,120, ,30 Broadway,No,No,Keyport Boro.,25,1322,1322-25,No,No,Not Evaluated,d590c594-37cd-4755-bcfa-b624aaf91306
572887.2343,583450.2054,121, ,52 Broadway,No,No,Keyport Boro.,26,1322,1322-26,No,No,Not Evaluated,22f7fd08-bb6c-4fb8-9200-4a354163c761
572990.012,583321.5596,122, ,63 Broadway,No,No,Keyport Boro.,27,1322,1322-27,No,No,Not Evaluated,ee0d01be-964a-4916-aa75-271ff7bbd344
572840.7065,583318.7817,123, ,64 Broadway,No,No,Keyport Boro.,28,1322,1322-28,No,No,Not Evaluated,671a8ed8-4873-4d02-931b-7900873c0476
572977.512,583245.1707,124, ,69 Broadway,No,No,Keyport Boro.,29,1322,1322-29,No,No,Not Evaluated,ca32545f-a9b0-4c77-8458-19e80e88baf6
575525.3203,583102.1585,128, ,178 Broad St.,No,Yes,Keyport Boro.,4-Mar,1322,1322-3-4,No,No,Not Evaluated,4734c7aa-b287-4e9a-b94a-b2a09b4df94c
575117.9851,582527.0717,131, ,47 Elizabeth St.,No,Yes,Keyport Boro.,7-Mar,1322,1322-3-7,No,No,Not Evaluated,1b208fde-6883-4d8c-b5df-17f5e1b07130
574539.86,582844.7801,132, ,95 Elizabeth St.,No,Yes,Keyport Boro.,8-Mar,1322,1322-3-8,No,No,Not Evaluated,5413f60d-bd8b-4927-bf14-33bba55e691b
574676.5788,583260.1447,133, ,50 Kearney St.,No,Yes,Keyport Boro.,9-Mar,1322,1322-3-9,No,No,Not Evaluated,54cf428f-f89e-4f07-a830-f53df88da259
574698.7143,583193.7384,134, ,54 Kearney St.,No,Yes,Keyport Boro.,10-Mar,1322,1322-3-10,No,No,Not Evaluated,a4f34d60-6652-42ba-a6cc-4f78e32ce7f4
574853.61,583673.1656,135, ,60-62 Main St.,No,Yes,Keyport Boro.,11-Mar,1322,1322-3-11,No,No,Not Evaluated,ae56e6f0-88e9-4347-9dd1-7b22cb7024d7
574854.131,583545.0405,136, ,74 Main St.,No,Yes,Keyport Boro.,12-Mar,1322,1322-3-12,No,No,Not Evaluated,00199dbb-06bc-4bb9-91c7-6f7eb57fe5ea
574914.0269,583408.5821,140, ,88 Main St.,No,Yes,Keyport Boro.,16-Mar,1322,1322-3-16,No,No,Not Evaluated,6171199b-7860-4107-9eb3-e9daecf91631
574980.6934,583216.9155,143, ,102 Main St.,No,Yes,Keyport Boro.,19-Mar,1322,1322-3-19,No,No,Not Evaluated,d4ead7ef-4ab5-4c12-b6ec-28c2df2088ff
575175.485,583190.3529,144, ,115 Main St.,No,Yes,Keyport Boro.,20-Mar,1322,1322-3-20,No,No,Not Evaluated,48be7efa-7a87-4d84-8e54-317d42d15def
575187.4643,583138.7903,146, ,125 Main St.,No,Yes,Keyport Boro.,22-Mar,1322,1322-3-22,No,No,Not Evaluated,6d14d9e9-09db-4b74-aea5-6112c11e4009
575107.2558,582932.0197,147, ,126 Main St.,No,Yes,Keyport Boro.,23-Mar,1322,1322-3-23,No,No,Not Evaluated,3ed08271-dab9-4819-937d-144a8660f010
575263.9399,582991.0908,149, ,133 Main St.,No,Yes,Keyport Boro.,25-Mar,1322,1322-3-25,No,No,Not Evaluated,1718feca-d1c9-4e33-9158-1c1c20118b78
574860.294,582609.1464,150, ,73 Maple Pl.,No,Yes,Keyport Boro.,26-Mar,1322,1322-3-26,No,No,Not Evaluated,777badb8-efbc-4b17-a564-5d5166443dbf
575934.4182,583757.9725,152, ,91 Osborn St.,No,Yes,Keyport Boro.,28-Mar,1322,1322-3-28,No,No,Not Evaluated,52acef54-39c2-4ff2-b6cc-426c765632dd
